,price,status,add_attr,state,lat,long,bath,bed,living,lot_a,fireplace,parking,covered,garage,total_spaces,subtype,year,sewer,water,app,heating,cooling,stories,materials,roof,foundation,interior
3251,485000,4,1,4,33.475914,-111.97303,2,3,1316,6808.0,1,0,2,2,4,1,1997,1,1,4,1,1,1.0,0,4,4,0
3252,499000,4,1,4,33.647675,-112.09396,3,4,2247,8668.44,1,1,1,1,2,1,1956,1,1,4,1,1,1.0,0,4,4,0
3253,585000,4,1,4,33.616257,-112.057655,2,3,1712,9859.0,1,1,2,2,6,1,1973,1,1,4,1,1,1.0,0,4,4,0
3254,679000,4,1,4,33.47348,-112.05882,2,3,1464,6708.24,1,0,2,2,2,1,1981,1,1,4,1,1,1.0,0,4,4,0
3255,505000,4,1,4,33.61676,-112.00144,2,4,1637,8298.0,1,0,2,2,2,0,1965,1,1,4,1,1,1.5,0,4,4,0
3256,849995,4,1,4,33.39126,-112.02881,4,4,2782,12022.56,1,1,2,2,2,1,1974,1,1,4,1,1,1.0,0,4,4,0
3257,375000,4,1,4,33.503772999999995,-112.24926,2,4,1634,7510.0,1,1,2,2,4,1,2019,1,1,4,1,1,1.0,0,4,4,0
3258,279950,4,1,4,33.620020000000004,-112.12021,2,3,1752,6011.28,1,1,2,2,4,1,1984,1,1,4,1,1,1.0,0,4,4,0
3259,350000,4,1,4,33.65052,-112.01984,2,4,2028,7013.16,1,1,1,1,2,1,1971,1,1,4,1,1,1.0,0,4,4,0
3260,473000,4,1,4,33.380140000000004,-112.12258,4,5,3764,7470.0,1,1,2,1,2,0,1985,0,1,4,0,1,1.5,0,4,4,0
3261,340000,4,1,4,33.49968,-112.21925,2,4,1910,6403.32,1,1,3,3,3,1,2003,1,1,4,1,1,2.0,0,4,4,0
3262,599900,4,1,4,33.722343,-111.9803,3,4,2374,5510.0,1,1,2,1,2,1,1969,1,1,4,1,1,1.0,0,4,4,0
3264,390000,4,1,4,33.500565,-112.25187,3,5,1800,7143.84,3,0,3,3,3,1,1929,1,1,4,1,1,2.0,0,4,4,0
3265,449999,4,1,4,33.599117,-112.122475,2,3,1734,6927.0,1,1,2,2,4,1,1974,1,1,4,1,1,1.0,0,4,4,0
3266,799000,4,1,4,33.631714,-111.97728,3,5,2889,6664.68,1,0,2,2,4,1,1960,1,1,4,1,1,1.0,0,4,4,0
3267,313000,4,1,4,33.642925,-112.02776,2,3,988,9278.28,1,1,3,3,6,1,1987,1,1,4,1,1,2.0,0,4,4,0
3268,898900,4,1,4,33.69822,-111.995224,3,5,3730,9452.52,1,1,1,1,1,1,1969,1,1,4,1,1,1.0,0,4,4,0
3269,825000,4,1,4,33.465057,-112.08369,3,3,1709,8973.36,1,1,3,3,5,1,2006,1,1,4,1,1,2.0,0,4,4,0
3270,499000,4,1,4,33.665073,-112.00749,2,3,1514,6098.4,1,1,1,1,5,1,1925,1,1,4,1,1,1.0,0,4,4,0
3271,429900,4,1,4,33.49203,-112.10347,2,3,1207,7161.0,1,1,2,2,4,1,1989,1,1,4,1,1,1.0,0,4,4,0
3272,385000,4,1,4,33.710453,-112.140015,2,3,1107,5026.0,1,1,1,1,5,1,1952,1,1,4,1,1,1.0,0,4,4,0
3273,474900,4,1,4,33.3703,-112.16088,2,4,2270,5975.0,1,1,2,2,4,1,1996,1,1,4,1,1,1.0,0,4,4,0
3274,439000,4,1,4,33.464622,-112.01902,3,3,2016,7897.0,1,1,2,2,4,1,2004,1,1,4,1,1,1.0,0,4,4,0
3276,639000,6,1,6,33.502309999999994,-112.01048,2,2,1419,7231.0,1,1,3,3,6,1,2022,1,1,6,1,1,1.0,0,6,6,0
3277,875000,4,1,4,33.52854,-112.04164,3,3,2316,16422.12,1,1,2,1,4,1,1950,1,1,4,1,1,1.0,0,4,4,0
3278,385000,4,1,4,33.360313,-112.1329,3,3,1673,3005.64,1,0,2,2,6,1,1960,1,1,4,1,1,1.0,0,4,4,0
3279,775000,4,1,4,33.722115,-112.15811,3,4,3263,13242.24,1,1,2,2,2,1,2017,1,1,4,1,1,2.0,0,4,4,0
3280,389000,4,1,4,33.463493,-112.04698,1,2,920,6753.0,1,0,3,3,6,1,2001,1,1,4,1,1,1.0,0,4,4,0
3281,400000,4,1,4,33.597491999999995,-112.15506,2,4,2089,10168.0,1,1,1,1,3,1,1930,1,1,4,1,1,1.0,0,4,4,0
3283,799000,4,1,4,33.873413,-112.157166,3,4,3612,9016.92,1,1,2,2,2,1,1987,1,1,4,1,1,1.0,0,4,4,0
3284,329000,4,1,4,33.408688,-112.18688,2,3,1134,5071.0,1,1,3,3,3,1,2006,1,1,4,1,1,2.0,0,4,4,0
3285,389000,4,1,4,33.592403000000004,-112.10932,2,3,1640,6272.64,1,1,2,2,2,1,2005,1,1,4,1,1,1.0,0,4,4,0
3286,560000,4,1,4,33.727962,-112.1264,3,5,3094,6814.0,1,1,1,1,3,1,1969,1,1,4,1,1,1.0,0,4,4,0
3287,290000,4,1,4,33.46843,-112.16704,2,3,1014,6408.0,1,1,2,2,2,1,2001,1,1,4,1,1,2.0,0,4,4,0
3288,369900,4,1,4,33.672816999999995,-112.08255,2,3,1152,7666.56,1,1,2,1,4,1,1970,1,1,4,0,1,1.0,0,4,4,0
3289,1499900,4,1,4,33.552982,-112.09126,4,3,3094,8961.173395133434,1,1,2,2,4,1,1968,1,1,4,1,1,1.0,0,4,4,0
3290,1300000,6,1,6,33.64823,-111.956024,5,5,4538,11674.08,1,1,2,2,3,0,1965,0,1,6,1,1,1.5,0,6,6,0
3291,451000,4,1,4,33.647690000000004,-111.97802,2,3,1323,3963.96,1,0,3,3,3,1,2006,1,1,4,1,1,2.0,0,4,4,0
3292,429900,4,1,4,33.664833,-112.07869,2,4,1594,8276.4,1,1,2,2,2,1,1992,1,1,4,1,1,1.0,0,4,4,0
3293,450000,4,1,4,33.684826,-111.9882,3,3,1449,3528.36,1,1,2,2,4,1,1979,1,1,4,1,1,1.0,0,4,4,0
3295,388000,4,1,4,33.642487,-112.087875,2,3,1424,8450.64,1,1,2,2,4,1,1996,1,1,4,1,1,1.0,0,4,4,0
3296,476000,4,1,4,33.313248,-112.006645,2,3,1816,7971.48,1,1,2,2,2,1,1976,1,1,4,1,1,1.0,0,4,4,0
3297,375000,4,1,4,33.38095,-112.17785,2,4,1537,4791.6,1,1,3,3,3,1,1988,1,1,4,1,1,1.0,0,4,4,0
3298,575000,4,1,4,33.492107,-112.05568,2,4,1673,6272.64,1,1,2,2,2,1,2004,1,1,4,1,1,1.0,0,4,4,0
3299,279000,4,1,4,33.576984,-112.08777,1,2,799,8581.32,1,1,2,1,2,1,1955,1,1,4,1,1,1.0,0,4,4,0
3302,924900,4,1,4,33.559612,-112.04895,3,4,3246,8593.0,1,1,2,2,2,1,2005,1,1,4,1,1,1.0,0,4,4,0
3305,699000,4,1,4,33.535896,-112.088715,3,4,1985,9975.24,1,1,2,2,7,1,1981,1,1,4,1,1,1.0,0,4,4,0
3306,498000,4,1,4,33.370758,-112.16289,2,4,2270,8799.12,1,1,2,2,4,1,1970,1,1,4,1,1,1.0,0,4,4,0
3308,450000,4,1,4,33.48082,-112.09701,3,5,2692,7850.0,1,1,2,2,4,1,1971,1,1,4,1,1,1.0,0,4,4,0
3309,475000,4,1,4,33.491745,-112.06233,1,2,900,7013.16,1,1,2,2,2,0,1947,0,1,4,0,0,1.5,0,4,4,0
3310,520000,4,1,4,33.597805,-112.14323,3,4,2297,10719.0,1,1,1,1,5,1,1935,1,1,4,1,1,1.0,0,4,4,0
3312,374900,4,1,4,33.656105,-112.10482,3,4,1919,8018.0,1,1,3,3,3,1,1986,1,1,4,1,1,1.0,0,4,4,0
3313,445000,4,1,4,33.67203,-112.14076,3,4,2052,5413.0,2,1,1,1,3,1,1973,1,1,4,1,1,1.0,0,4,4,0
3314,485000,4,1,4,33.603344,-111.994064,2,3,1730,8374.0,1,1,2,2,4,1,1995,1,1,4,1,1,2.0,0,4,4,0
3315,475000,4,1,4,33.342420000000004,-111.97524,2,3,2099,10781.0,1,1,2,2,4,1,1978,1,1,4,1,1,1.0,0,4,4,0
3318,389000,4,1,4,33.667023,-112.15425,2,3,1464,5793.48,2,0,3,3,5,1,2006,1,1,4,1,1,1.0,0,4,4,0
3319,1150000,4,1,4,33.693259999999995,-111.96438,4,4,2898,9859.0,1,1,2,2,4,1,1989,1,1,4,1,1,1.0,0,4,4,0
3320,995000,4,1,4,33.47142,-112.08313,3,3,2993,9713.88,1,1,3,3,3,1,1998,1,1,4,1,1,2.0,0,4,4,0
3321,395000,4,1,4,33.373417,-112.02667,2,3,1585,5270.76,1,1,3,2,3,1,1936,1,1,4,1,1,2.0,0,4,4,0
3322,782500,4,1,4,33.530624,-112.04466,3,4,2245,3920.4,1,1,2,2,4,1,1999,1,1,4,1,1,1.0,0,4,4,0
3323,432649,6,1,6,33.713287,-112.17993,2,3,1958,6011.28,1,1,2,2,4,1,2021,1,1,6,1,1,2.0,0,6,6,0
3324,440000,4,1,4,33.552464,-112.12945,2,4,1425,9757.44,1,1,2,2,4,1,2022,1,1,4,1,1,1.0,0,4,4,0
3325,1075000,4,1,4,33.48297,-111.99494,3,4,2332,9718.0,1,1,2,2,4,1,1962,1,1,4,1,1,1.0,0,4,4,0
3326,859000,4,1,4,33.5888,-111.98518,3,5,2690,11151.36,1,1,2,2,4,1,1952,1,1,4,1,1,1.0,0,4,4,0
3327,474900,4,1,4,33.60785,-111.99337,2,3,1157,7971.48,1,0,2,2,2,1,1974,1,1,4,1,1,1.0,0,4,4,0
3328,575000,4,1,4,33.636074,-111.98055,2,3,1787,10029.0,1,1,2,2,5,1,1977,1,1,4,1,1,1.0,0,4,4,0
3329,690000,4,1,4,33.469707,-112.08253,2,3,1621,8058.6,1,1,2,2,4,1,1981,1,1,4,1,1,1.0,0,4,4,0
3331,959000,4,1,4,33.778893,-111.980995,3,4,3215,10802.88,1,1,3,3,3,1,2005,1,1,4,1,1,1.0,0,4,4,0
3332,924899,4,1,4,33.517086,-112.059364,3,4,2230,8973.36,1,1,3,3,3,1,2000,1,1,4,1,1,1.0,0,4,4,0
3333,899900,4,1,4,33.878184999999995,-112.16562,3,4,3337,13982.76,1,1,3,3,9,1,1951,1,1,4,1,1,1.0,0,4,4,0
3334,950000,4,1,4,33.46875,-112.08898,3,4,2611,10280.16,1,1,3,3,9,1,2007,1,1,4,1,1,1.0,0,4,4,0
3335,279900,4,1,4,33.47267,-112.03965,1,4,1035,5943.0,1,1,2,2,2,1,1938,1,1,4,1,1,1.0,0,4,4,0
3336,649900,4,1,4,33.605709999999995,-111.93516,2,3,1607,10585.08,1,1,2,1,2,1,1935,1,1,4,1,1,1.0,0,4,4,0
3338,489000,4,1,4,33.589867,-112.02154,3,4,2102,9036.0,1,1,4,4,8,1,2001,1,1,4,1,1,1.0,0,4,4,0
3339,445000,4,1,4,33.669290000000004,-112.01721,2,3,1570,6141.96,1,1,2,2,12,1,1961,1,1,4,1,1,1.0,0,4,4,0
3340,440000,4,1,4,33.342106,-111.98468,2,3,1986,9801.0,1,1,2,2,2,1,1993,1,1,4,1,1,1.0,0,4,4,0
3341,320000,4,1,4,33.67957,-112.13294,2,2,897,5510.0,1,0,2,2,4,1,1978,1,1,4,1,1,1.0,0,4,4,0
3342,699900,4,1,4,33.7103,-112.16051000000002,2,4,2591,12937.32,1,1,2,1,2,1,1986,1,1,4,1,1,1.0,0,4,4,0
3343,1695000,4,1,4,33.503597,-111.99433,3,4,3073,14822.99999136,1,1,3,3,8,1,1999,1,1,4,1,1,1.0,0,4,4,0
3344,555000,4,1,4,33.522427,-112.053406,2,3,1518,8150.0,1,0,2,2,5,1,1969,1,1,4,1,1,1.0,0,4,4,0
3345,430000,4,1,4,33.48402,-112.11,3,3,1572,5880.6,1,1,1,1,3,1,1952,1,1,4,1,1,1.0,0,4,4,0
3346,563000,4,1,4,33.310524,-111.98256,3,4,2140,6011.28,1,1,2,1,2,1,1954,1,1,4,1,1,1.0,0,4,4,0
3347,675000,4,1,4,33.47023,-112.05883,2,3,1670,6664.68,1,1,3,3,3,1,1994,1,1,4,1,1,2.0,0,4,4,0
3348,411000,4,1,4,33.574898,-112.147995,2,3,1545,11199.00000384,1,1,2,1,2,1,1925,1,1,4,1,1,1.0,0,4,4,0
3349,1325000,4,1,4,33.484005,-111.9833,3,4,2548,9723.0,1,1,5,2,8,1,1970,1,1,4,1,1,1.0,0,4,4,0
3350,396000,4,1,4,33.322636,-111.99746,2,2,1074,3615.48,1,1,2,2,4,1,1956,1,1,4,1,1,1.0,0,4,4,0
3352,375000,4,1,4,33.382540000000006,-112.11452,2,3,1465,6621.12,1,1,2,2,6,1,1979,1,1,4,1,1,2.0,0,4,4,0
3353,495000,4,1,4,33.355816,-111.98324,2,4,1846,13341.999979439996,1,1,2,2,4,1,2004,1,1,4,1,1,1.0,0,4,4,0
3354,749900,4,1,4,33.314964,-112.02855,3,4,3067,11735.00001036,1,1,2,2,2,1,1981,1,1,4,1,1,1.0,0,4,4,0
3355,379500,4,1,4,33.497257,-112.13078,2,4,2045,7623.0,1,1,3,3,6,1,1994,1,1,4,1,1,1.0,0,4,4,0
3356,699999,4,1,4,33.487476,-112.01868,3,4,2343,8102.16,1,1,2,2,4,1,1952,1,1,4,1,1,1.0,0,4,4,0
3357,695000,6,1,6,33.541393,-112.056725,2,3,1531,11194.92,1,1,2,2,6,1,1972,1,1,6,1,1,1.0,0,6,6,0
3358,799000,4,1,4,33.49195,-112.06755,4,4,2209,9250.0,1,1,2,2,6,1,1954,1,1,4,1,1,1.0,0,4,4,0
3359,299900,4,1,4,33.407505,-112.0495,2,2,1376,8015.04,1,1,2,2,6,1,1925,1,1,4,1,1,1.0,0,4,4,0
3360,335000,4,1,4,33.484715,-112.15358,2,4,1702,6334.0,2,1,2,1,2,1,1956,1,1,4,1,1,1.0,0,4,4,0
3361,869000,4,1,4,33.469654,-112.08746,2,3,2396,7457.0,1,1,2,1,2,1,1958,1,1,4,1,1,1.0,0,4,4,0
3362,389900,4,1,4,33.39525,-112.1225,2,3,1993,6986.0,1,1,2,1,2,1,1931,1,1,4,1,1,1.0,0,4,4,0
3363,524900,4,1,4,33.299538,-112.03196,2,3,1589,5575.68,1,1,2,2,4,1,2005,1,1,4,1,1,1.0,0,4,4,0
3364,399000,4,1,4,33.39537,-111.98162,2,4,1520,7815.0,1,1,2,2,4,1,1992,1,1,4,1,1,1.0,0,4,4,0
3365,1320000,4,1,4,33.53801,-112.07066,3,4,3514,16988.4,1,1,2,1,2,1,1971,1,1,4,1,1,1.0,0,4,4,0
3366,850000,4,1,4,33.508877000000005,-112.00905,2,3,2008,10280.16,2,1,2,2,5,1,1958,1,1,4,1,1,1.0,0,4,4,0
3367,280000,4,1,4,33.498215,-112.24596,2,3,1092,8102.16,1,0,2,2,4,1,1958,1,1,4,1,1,1.0,0,4,4,0
3368,344900,4,1,4,33.65791,-112.06367,2,3,1307,3833.28,1,0,2,2,4,1,1978,1,1,4,1,1,1.0,0,4,4,0
3369,769000,4,1,4,33.502705,-111.99371,2,3,2100,8015.04,1,1,2,2,4,1,1986,1,1,4,1,1,2.0,0,4,4,0
3370,360000,4,1,4,33.38918,-111.98218,2,4,1632,6200.0,1,1,2,2,6,1,1955,1,1,4,1,1,1.0,0,4,4,0
3372,450000,4,1,4,33.630318,-112.08248,2,4,1558,4573.8,1,0,3,3,6,1,1984,1,1,4,1,1,3.0,0,4,4,0
3373,375000,4,1,4,33.48937,-112.06965,2,3,2413,7243.0,1,1,2,2,2,1,1990,1,1,4,1,1,1.0,0,4,4,0
3374,570000,4,1,4,33.611877,-112.0404,3,4,2486,9414.0,1,0,2,2,2,1,1940,1,1,4,1,1,1.0,0,4,4,0
3375,950000,4,1,4,33.50512,-112.01185,2,3,2503,12327.48,1,1,3,3,3,1,1989,1,1,4,1,1,3.0,0,4,4,0
3376,450000,4,1,4,33.341274,-111.98033999999998,2,2,1716,7143.84,1,1,1,1,5,1,1952,1,1,4,1,1,1.0,0,4,4,0
3377,345000,4,1,4,33.538795,-112.14041,2,3,1598,7318.08,1,1,2,2,4,1,1978,1,1,4,1,1,1.0,0,4,4,0
3378,1319900,4,1,4,33.598206,-111.95446,3,4,2740,14723.279999999995,1,1,2,2,4,1,1960,1,1,4,1,1,1.0,0,4,4,0
3379,699000,4,1,4,33.3252,-112.0024,3,5,2561,7710.12,1,1,2,2,6,1,1977,1,1,4,1,1,1.0,0,4,4,0
3380,349900,4,1,4,33.621857,-112.12197,2,4,1613,7592.0,1,1,2,2,4,1,1987,1,1,4,1,1,2.0,0,4,4,0
3381,750000,4,1,4,33.29225,-112.0435,3,4,2680,16042.999983119998,1,1,1,1,2,1,1961,1,1,4,1,1,1.0,0,4,4,0
3382,449900,4,1,4,33.736090000000004,-112.11193,2,3,1782,4965.84,1,1,3,3,6,1,1995,1,1,4,1,1,1.0,0,4,4,0
3383,349000,4,1,4,33.65037,-112.06507,2,2,1394,7056.72,1,1,2,2,4,1,2001,1,1,4,1,1,1.0,0,4,4,0
3384,480000,4,1,4,33.876166999999995,-112.15572,2,4,2030,6621.12,1,1,2,2,4,1,1986,1,1,4,1,1,1.0,0,4,4,0
3385,700000,4,1,4,33.593613,-112.001144,2,3,2032,6664.68,1,1,2,2,6,1,2005,1,1,4,1,1,1.0,0,4,4,0
3387,745000,4,1,4,33.499023,-111.98659,2,4,1831,7666.56,1,1,3,3,6,1,2017,1,1,4,1,1,1.0,0,4,4,0
3388,1249000,4,1,4,33.60281,-111.96464,2,3,2520,15420.24,1,1,1,1,4,1,1954,1,1,4,1,1,1.0,0,4,4,0
3389,240000,4,1,4,33.506744,-112.21412,2,3,1500,6011.28,1,1,4,4,6,1,1978,1,1,4,1,1,1.0,0,4,4,0
3391,300000,4,1,4,33.59729,-112.159706,2,4,2286,9191.16,1,1,3,3,7,1,1960,1,1,4,1,1,1.0,0,4,4,0
3392,419000,4,1,4,33.296238,-112.013306,2,3,1519,4726.0,1,1,2,2,4,1,1978,1,1,4,1,1,1.0,0,4,4,0
3393,1175000,4,1,4,33.551662,-112.08219,4,5,3019,14735.99999916,1,1,2,2,4,1,1990,1,1,4,1,1,1.0,0,4,4,0
3394,628000,4,1,4,33.61668,-112.06991,3,3,2540,12387.99999888,1,1,2,2,4,1,1987,1,1,4,1,1,1.0,0,4,4,0
3395,425000,4,1,4,33.648765999999995,-112.002914,2,3,1283,8626.0,1,1,2,2,6,1,1971,1,1,4,1,1,1.0,0,4,4,0
3396,390000,4,1,4,33.476578,-111.99995,2,3,1169,6359.76,1,1,4,3,6,1,1984,1,1,4,1,1,1.0,0,4,4,0
3397,875000,4,1,4,33.590668,-111.98802,3,4,3100,9016.92,1,1,1,1,1,1,1954,1,1,4,1,1,1.0,0,4,4,0
3398,480000,4,1,4,33.400112,-112.03538,3,4,2763,15507.36,1,1,2,2,4,1,1984,1,1,4,1,1,2.0,0,4,4,0
3399,649900,4,1,4,33.579666,-112.024025,2,4,2214,12593.99998692,2,1,2,2,4,1,1959,1,1,4,1,1,1.0,0,4,4,0
3400,551990,4,1,4,33.722893,-112.10384,3,3,1992,8961.827447640195,1,1,2,2,8,1,1970,1,1,4,1,1,1.0,0,4,4,0
3401,785000,4,1,4,33.473667,-112.0361,2,3,1837,6334.0,1,1,2,2,6,1,1953,1,1,4,1,1,1.0,0,4,4,0
3402,545000,4,1,4,33.379814,-112.21217,3,4,2891,8719.0,1,1,1,1,3,1,2022,1,1,4,1,1,1.0,0,4,4,0
3405,640000,4,1,4,33.615734,-111.95486,2,3,1506,7498.0,1,0,2,2,2,1,1969,1,1,4,1,1,1.0,0,4,4,0
3406,679000,4,1,4,33.520546,-112.0844,2,2,1427,16042.999983119998,1,1,2,2,2,1,1982,1,1,4,1,1,1.0,0,4,4,0
3407,399999,4,1,4,33.41275,-112.21681,2,3,1741,5750.0,1,1,2,1,2,1,1949,1,1,4,1,1,1.0,0,4,4,0
3408,442000,4,1,4,33.65578,-111.98861,2,3,1276,4726.0,1,1,2,2,4,1,2013,1,1,4,1,1,1.0,0,4,4,0
3409,769000,4,1,4,33.638335999999995,-111.97103,2,4,1967,7797.24,1,0,2,2,2,1,1991,1,1,4,1,1,1.0,0,4,4,0
3410,120000,4,1,4,33.43448,-112.119026,2,1,392,6011.28,1,1,2,2,2,1,1998,1,1,4,1,1,1.0,0,4,4,0
3411,409000,4,1,4,33.674490000000006,-112.1051,2,3,1066,8027.0,1,1,4,3,4,1,1980,0,1,4,0,1,1.0,0,4,4,0
3412,775000,4,1,4,33.47555,-112.08105,2,3,1440,7623.0,1,0,2,2,4,1,1982,1,1,4,1,1,1.0,0,4,4,0
3413,700000,4,1,4,33.491425,-112.03254,2,4,2247,6098.4,1,1,1,1,4,1,1941,1,1,4,1,1,1.0,0,4,4,0
3414,579000,4,1,4,33.647694,-111.97829,3,3,1605,4328.0,1,1,2,2,4,1,1950,1,1,4,1,1,1.0,0,4,4,0
3415,485000,4,1,4,33.384834000000005,-112.16176000000002,3,5,2634,5500.0,1,1,2,2,4,1,1992,1,1,4,1,1,2.0,0,4,4,0
3416,650000,4,1,4,33.506844,-112.02367,2,3,1514,6446.88,1,1,2,2,4,1,2006,1,1,4,1,1,2.0,0,4,4,0
3417,344900,4,1,4,33.547413,-112.14789,2,3,1147,6011.28,1,1,2,2,4,1,1955,1,1,4,1,1,1.0,0,4,4,0
3418,1050000,4,1,4,33.634190000000004,-111.94758600000002,3,4,2909,11464.00000812,1,1,1,1,1,1,1966,1,1,4,1,1,1.0,0,4,4,0
3419,350000,4,1,4,33.37025,-112.04758,2,3,1728,10084.0,1,0,2,2,4,1,1985,1,1,4,1,1,1.0,0,4,4,0
3420,1175000,4,1,4,33.30285,-112.004486,4,4,3336,7971.48,1,1,2,1,2,1,1972,1,1,4,1,1,1.0,0,4,4,0
3422,800000,4,1,4,33.60287,-111.96202,3,4,1931,15158.88,2,0,3,3,5,1,1964,1,1,4,1,1,1.0,0,4,4,0
3423,1069000,4,1,4,33.37418,-112.01102,4,4,3953,14000.00000256,1,1,2,2,4,1,1974,1,1,4,1,1,1.0,0,4,4,0
3424,390000,4,1,4,33.657790000000006,-112.07747,2,3,1367,6930.0,1,0,4,4,8,1,2012,1,1,4,1,1,1.0,0,4,4,0
3425,367990,4,1,4,33.36307,-112.11763,2,3,1503,8962.48154788453,1,1,2,2,4,1,1991,1,1,4,1,1,1.0,0,4,4,0
3426,825000,4,1,4,33.513855,-111.9843,2,2,1812,3446.0,1,1,2,2,8,1,2007,1,1,4,1,1,2.0,0,4,4,0
3427,390000,4,1,4,33.635162,-112.0413,2,3,1268,5270.76,1,0,2,2,2,2,1975,1,1,4,1,1,1.0,0,4,4,0
3428,355000,4,1,4,33.41427,-112.17171,3,4,1598,3022.0,1,1,2,2,4,1,1993,1,1,4,1,1,1.0,0,4,4,0
3429,499000,4,1,4,33.52738,-112.09882,2,4,1873,8189.28,1,1,2,2,2,1,2006,1,1,4,1,1,2.0,0,4,4,0
3430,514900,4,1,4,33.703423,-112.14393,2,4,2290,6755.0,1,1,2,1,2,1,1951,1,1,4,1,1,1.0,0,4,4,0
3431,700000,4,1,4,33.716640000000005,-112.172615,4,5,4070,8015.04,1,1,2,2,8,1,1990,1,1,4,1,1,1.0,0,4,4,0
3432,379000,4,1,4,33.384663,-112.17189,3,4,2211,4965.84,1,1,3,3,3,1,2006,1,1,4,1,1,2.0,0,4,4,0
3433,289900,4,1,4,33.492096000000004,-112.01683,1,1,600,827.64,1,1,2,2,4,1,2005,1,1,4,1,1,2.0,0,4,4,0
3434,514900,4,1,4,33.456963,-112.01489,3,3,2444,7971.48,1,0,1,1,1,2,1975,1,1,4,1,1,1.0,0,4,4,0
3435,799999,4,1,4,33.295868,-112.02799,3,4,2437,7714.0,1,1,2,1,2,1,1955,1,1,4,1,1,1.0,0,4,4,0
3436,699000,4,1,4,33.592167,-112.03199,2,3,1925,12857.00002092,1,1,3,3,6,1,1995,1,1,4,1,1,1.0,0,4,4,0
3437,295000,4,1,4,33.62764,-112.03655,1,2,976,3659.04,1,1,2,2,5,1,1978,1,1,4,1,1,1.0,0,4,4,0
3438,365000,4,1,4,33.607475,-112.126495,2,3,1492,7448.76,1,1,1,1,1,1,1973,1,1,4,1,1,1.0,0,4,4,0
3439,1750000,4,1,4,33.505917,-112.01659,4,4,2637,8673.0,1,1,1,1,3,1,1961,1,1,4,1,1,1.0,0,4,4,0
3440,299900,4,1,4,33.473434000000005,-112.14156,1,3,1184,6011.28,1,1,1,1,1,1,1955,1,1,4,1,1,1.0,0,4,4,0
3441,1150000,4,1,4,33.471893,-112.08784,2,3,1945,7497.0,1,1,1,1,2,1,1954,1,1,4,1,1,1.0,0,4,4,0
3442,1147000,4,1,4,33.506004,-112.02705,3,4,2561,7100.28,1,1,2,2,2,1,1939,1,1,4,1,1,1.0,0,4,4,0
3443,429900,4,1,4,33.644726,-112.160835,3,3,2029,13155.12,2,1,1,1,4,1,1955,1,1,4,1,1,1.0,0,4,4,0
3444,329000,4,1,4,33.489635,-112.1883,2,4,1511,7013.16,1,0,2,2,6,1,1978,1,1,4,1,1,1.0,0,4,4,0
3445,510000,4,1,4,33.685616,-111.98553,3,3,1506,2673.0,1,1,4,3,6,1,1972,1,1,4,0,0,1.0,0,4,4,0
3446,1349000,4,1,4,33.65078,-111.939,4,4,2774,5401.44,1,1,2,2,2,1,1999,1,1,4,1,1,2.0,0,4,4,0
3449,714900,4,1,4,33.303996999999995,-112.028885,3,4,2813,8581.32,1,1,1,1,3,1,1950,1,1,4,1,1,1.0,0,4,4,0
3450,549900,4,1,4,33.71564,-112.10264,3,3,1803,4399.56,2,0,2,2,4,1,1989,1,1,4,1,1,2.0,0,4,4,0
3451,313900,4,1,4,33.470721999999995,-112.12526,2,3,1385,6320.0,1,1,2,2,4,1,2019,1,1,4,1,1,2.0,0,4,4,0
3452,339900,4,1,4,33.515163,-112.103195,2,3,1387,7361.64,1,1,2,2,8,1,1948,1,1,4,1,1,1.0,0,4,4,0
3453,899999,4,1,4,33.684727,-112.00337,4,3,2841,9234.72,1,1,1,1,5,1,1952,1,1,4,1,1,1.0,0,4,4,0
3454,445000,4,1,4,33.390957,-112.11327,3,5,2284,7230.96,1,0,2,2,4,1,2008,1,1,4,1,1,1.0,0,4,4,0
3455,714900,4,1,4,33.621407,-112.07473,2,4,2293,11151.36,1,1,2,2,4,1,2004,1,1,4,1,1,2.0,0,4,4,0
3456,392000,4,1,4,33.46966,-111.99744,1,3,1367,7840.8,2,1,2,2,4,1,1976,1,1,4,1,1,1.0,0,4,4,0
3457,1895000,4,1,4,33.49171,-111.952415,4,4,2620,13337.99999532,1,0,2,2,2,1,1952,1,1,4,1,1,1.0,0,4,4,0
3458,600000,4,1,4,33.520607,-112.08835,2,4,2328,14941.079999999996,2,1,2,2,6,1,1958,1,1,4,1,1,1.0,0,4,4,0
3459,1945000,4,1,4,33.492996000000005,-111.9757,5,4,3494,6447.0,1,1,2,2,8,1,1959,1,1,4,1,1,1.0,0,4,4,0
3460,365000,4,1,4,33.376873,-111.998795,2,2,1134,4007.52,1,1,2,2,4,1,2022,1,1,4,1,1,2.0,0,4,4,0
3461,699900,4,1,4,33.471336,-111.98207,3,4,2352,8154.0,1,1,2,2,2,1,2008,1,1,4,1,1,1.0,0,4,4,0
3462,449000,4,1,4,33.608090000000004,-112.00398,2,4,1420,7100.28,1,1,2,1,2,1,1954,1,1,4,1,1,1.0,0,4,4,0
3464,729990,4,1,4,33.64209,-111.96146,2,4,2289,9234.72,1,1,2,2,2,1,1953,1,1,4,1,1,2.0,0,4,4,0
3466,850000,4,1,4,33.59078,-111.980545,4,4,3061,11293.00000092,2,1,2,2,4,1,1959,1,1,4,1,1,1.0,0,4,4,0
